id,externalId,ownerId,name,product,amount,closed,status,created_date,closed
55082,52842,397,Rodriguez - New Deal,Data Aggregation,331,False,Lost,2021-08-15 22:40:24,
55132,52846,531,Allen - New Deal,Data Enrichment,406,False,Lost,2021-09-24 06:39:57,
55163,52907,464,Bennett - New Deal,Data Aggregation,772,False,Lost,2021-03-30 16:49:03,
55246,52993,445,White - New Deal,Data Aggregation,368,False,Lost,2021-07-11 01:59:54,
55262,53060,531,Ramos - New Deal,Data Aggregation,383,True,Closed,2021-01-15 19:31:09,2021-01-30T03:44:31
55325,53087,397,Harris - New Deal,Data Aggregation,539,True,Closed,2021-12-10 10:29:48,2022-01-01T17:10:45
55376,53179,397,Thompson - New Deal,Data Enrichment,346,False,Lost,2021-11-08 09:57:54,
55464,53249,464,Riley - New Deal,Data Aggregation,321,False,Lost,2021-05-01 00:11:15,
55517,53268,409,Silva - New Deal,Data Enrichment,357,True,Closed,2021-10-14 09:50:51,2021-11-09T22:06:16
55534,53284,445,Perez - New Deal,Data Aggregation,675,True,Closed,2021-05-04 10:33:34,2021-05-06T02:28:37
55605,53302,397,Perez - New Deal,Data Aggregation,577,False,Lost,2021-09-18 14:38:30,
55668,53354,445,Silva - New Deal,Data Aggregation,409,False,Lost,2021-10-08 12:06:24,
55761,53366,531,Miller - New Deal,Data Aggregation,1035,True,Closed,2021-03-04 05:52:58,2021-03-16T15:27:55
55829,53412,531,Sullivan - New Deal,Data Aggregation,400,True,Closed,2021-06-29 01:54:48,2021-07-16T00:32:41
55890,53507,409,Cole - New Deal,Data Aggregation,350,False,Lost,2021-03-13 13:04:32,
55920,53551,531,Lee - New Deal,Data Aggregation,364,False,Lost,2021-10-24 15:49:27,
56009,53558,445,Fry - New Deal,Data Enrichment,398,False,Lost,2021-08-14 18:45:46,
56084,53583,409,Evans - New Deal,Data Aggregation,526,False,Lost,2021-01-27 12:34:50,
56115,53682,464,Daniels - New Deal,Payments,457,False,Lost,2021-05-12 04:21:46,
56200,53706,397,Miller - New Deal,Payments,450,True,Closed,2021-06-02 19:45:41,2021-07-16T15:01:59
56216,53773,531,Ruiz - New Deal,Data Enrichment,343,False,Lost,2021-05-11 23:10:26,
56257,53809,409,Hall - New Deal,Data Enrichment,414,False,Lost,2021-09-30 05:33:37,
56340,53826,464,Sharp - New Deal,Payments,1246,False,Lost,2021-11-24 19:10:16,
56349,53917,464,Ray - New Deal,Data Aggregation,352,False,Lost,2021-04-23 04:33:48,
56440,54013,592,Oliver - New Deal,Data Aggregation,758,True,Closed,2021-03-11 21:29:47,2021-03-30T20:35:58
56497,54093,464,Mcdaniel - New Deal,Data Aggregation,325,True,Closed,2021-09-14 05:02:21,2021-10-02T22:51:00
56548,54181,464,Simpson - New Deal,Data Enrichment,313,False,Lost,2021-04-19 18:57:02,
56605,54205,464,Fields - New Deal,Data Aggregation,593,False,Lost,2021-04-17 10:37:13,
56670,54243,464,Dunn - New Deal,Data Aggregation,516,True,Closed,2021-07-04 18:41:33,2021-07-24T16:45:36
56702,54343,592,Brown - New Deal,Payments,1530,True,Closed,2021-04-05 05:45:04,2021-04-30T18:15:29
56718,54354,409,Gonzalez - New Deal,Data Enrichment,302,False,Lost,2021-01-27 01:58:53,
56800,54454,592,Hansen - New Deal,Data Aggregation,492,False,Lost,2021-06-24 14:46:01,
56840,54551,531,Spencer - New Deal,Data Aggregation,335,True,Closed,2021-10-13 12:30:07,2021-10-25T02:19:57
56874,54574,397,Mccall - New Deal,Data Aggregation,424,False,Lost,2021-02-19 02:44:54,
56915,54590,592,Silva - New Deal,Data Aggregation,648,True,Closed,2021-08-01 11:48:17,2021-08-24T04:14:22
57012,54632,531,Mcguire - New Deal,Data Aggregation,499,False,Lost,2021-08-02 07:52:40,
57058,54729,409,Obrien - New Deal,Payments,1494,False,Lost,2021-03-17 12:13:23,
57152,54829,409,Matthews - New Deal,Data Enrichment,759,False,Lost,2021-12-31 14:29:21,
57198,54899,445,Cox - New Deal,Data Aggregation,455,True,Closed,2021-11-08 00:56:32,2021-12-05T02:08:10
57228,54992,464,Hess - New Deal,Data Aggregation,361,False,Lost,2021-04-30 21:46:46,
57313,55009,531,Cuevas - New Deal,Data Aggregation,414,False,Lost,2021-06-05 12:57:33,
57395,55021,592,Santos - New Deal,Data Aggregation,536,True,Closed,2021-11-13 06:10:20,2021-12-02T06:49:50
57443,55116,592,Aguilar - New Deal,Data Aggregation,306,True,Closed,2021-08-31 10:03:52,2021-09-15T14:12:48
57495,55160,397,Gamble - New Deal,Data Aggregation,734,True,Closed,2021-12-05 10:15:31,2021-12-19T14:25:46
57560,55171,445,Gardner - New Deal,Payments,2658,False,Lost,2021-06-24 14:25:43,
57638,55235,592,Clark - New Deal,Data Aggregation,465,True,Closed,2021-01-03 15:45:43,2021-01-16T09:03:32
57724,55296,531,Carter - New Deal,Data Aggregation,343,False,Lost,2021-09-21 06:17:10,
57820,55300,397,Coleman - New Deal,Data Aggregation,763,True,Closed,2021-10-29 06:36:38,2021-11-10T15:00:18
57857,55400,464,Thompson - New Deal,Data Aggregation,514,True,Closed,2021-09-08 12:02:36,2021-10-06T17:44:02
57902,55466,592,Santos - New Deal,Data Aggregation,783,False,Lost,2021-03-08 19:32:16,
57983,55520,397,Higgins - New Deal,Data Aggregation,309,False,Lost,2021-11-12 12:31:55,
58017,55600,464,Allen - New Deal,Data Aggregation,350,False,Lost,2021-10-27 14:04:45,
58021,55628,445,Jackson - New Deal,Payments,1433,False,Lost,2021-01-29 11:12:06,
58085,55638,397,Collins - New Deal,Data Aggregation,305,True,Closed,2021-12-02 21:11:20,2021-12-16T01:42:53
58156,55715,464,Pace - New Deal,Data Aggregation,631,False,Lost,2021-01-08 05:16:02,
58251,55726,397,Woods - New Deal,Data Aggregation,447,False,Lost,2021-05-28 18:35:13,
58296,55752,445,Cannon - New Deal,Data Aggregation,339,True,Closed,2021-12-17 22:25:37,2022-01-05T00:00:37
58327,55850,397,Scott - New Deal,Data Enrichment,435,False,Lost,2021-06-30 15:29:04,
58397,55906,445,Barnes - New Deal,Data Aggregation,494,False,Lost,2021-08-14 09:37:35,
58424,55922,445,Burke - New Deal,Data Enrichment,497,False,Lost,2021-06-12 23:36:18,
58453,55992,397,Kennedy - New Deal,Data Aggregation,340,True,Closed,2021-12-29 03:00:17,2022-01-13T06:13:48
58497,56073,592,Perez - New Deal,Data Aggregation,478,False,Lost,2021-10-31 15:46:06,
58560,56137,592,Miller - New Deal,Data Enrichment,499,False,Lost,2021-01-23 23:03:01,
58652,56172,464,Grant - New Deal,Data Aggregation,744,False,Lost,2021-04-18 17:08:03,
58685,56214,445,Caldwell - New Deal,Data Enrichment,576,False,Lost,2021-09-14 19:23:06,
58724,56237,445,Andrade - New Deal,Payments,1525,False,Lost,2021-05-22 07:34:47,
58789,56293,592,Casey - New Deal,Data Enrichment,341,True,Closed,2021-02-25 14:45:01,2021-04-02T00:21:40
58849,56351,592,Stevens - New Deal,Data Aggregation,464,True,Closed,2021-11-12 20:01:10,2021-11-19T08:23:15
58931,56395,397,Johnson - New Deal,Data Aggregation,492,True,Closed,2021-11-17 12:34:34,2021-12-10T18:45:19
58981,56417,592,Black - New Deal,Data Aggregation,520,True,Closed,2021-06-17 19:13:26,2021-07-04T06:06:48
58987,56479,409,Oneill - New Deal,Data Aggregation,342,False,Lost,2021-09-07 16:52:36,
59036,56554,409,Daugherty - New Deal,Data Aggregation,346,True,Closed,2021-10-31 20:57:11,2021-11-05T05:47:26
59122,56609,409,Bass - New Deal,Data Aggregation,437,False,Lost,2021-12-01 23:09:37,
59202,56662,592,Porter - New Deal,Data Aggregation,606,True,Closed,2021-03-17 10:12:50,2021-04-12T16:49:40
59280,56724,531,Turner - New Deal,Data Aggregation,518,True,Closed,2021-10-26 04:16:03,2021-11-21T05:12:44
59335,56772,397,Sweeney - New Deal,Payments,1196,False,Lost,2021-09-29 15:32:56,
59363,56786,397,Davis - New Deal,Data Aggregation,683,False,Lost,2021-10-02 00:53:09,
59458,56853,531,Weber - New Deal,Data Enrichment,788,False,Lost,2021-06-09 08:25:07,
59474,56878,397,Baker - New Deal,Data Aggregation,304,False,Lost,2021-04-30 06:43:27,
59510,56963,464,Richards - New Deal,Payments,2826,False,Lost,2021-12-21 07:24:26,
59609,56991,531,Gallegos - New Deal,Payments,1273,False,Lost,2021-12-29 11:25:20,
59670,57045,409,Parks - New Deal,Data Aggregation,337,False,Lost,2021-02-13 05:08:44,
59764,57095,397,Rodgers - New Deal,Data Aggregation,519,True,Closed,2021-01-16 18:49:23,2021-02-02T16:27:02
59810,57126,464,Cole - New Deal,Data Enrichment,546,False,Lost,2021-12-11 23:39:59,
59885,57223,531,Dyer - New Deal,Data Aggregation,511,True,Closed,2021-01-02 09:31:35,2021-01-30T05:27:23
59967,57315,445,Ford - New Deal,Data Aggregation,634,True,Closed,2021-06-13 22:30:40,2021-07-09T14:43:34
59973,57347,397,Larsen - New Deal,Data Aggregation,364,False,Lost,2021-12-06 14:19:26,
60048,57408,397,Fields - New Deal,Data Aggregation,608,True,Closed,2021-11-20 03:40:02,2021-11-29T22:00:34
60129,57497,397,Lynch - New Deal,Data Aggregation,749,False,Lost,2021-09-14 10:13:12,
60221,57581,531,Ross - New Deal,Data Aggregation,320,False,Lost,2021-08-28 08:44:06,
60282,57627,531,Harris - New Deal,Data Aggregation,397,True,Closed,2021-06-20 22:03:32,2021-07-04T09:05:29
60312,57668,592,Gomez - New Deal,Payments,570,False,Lost,2021-11-08 18:41:36,
60403,57684,531,Wilcox - New Deal,Data Aggregation,321,False,Lost,2021-08-15 17:41:16,
60474,57764,464,Burns - New Deal,Payments,1240,True,Closed,2021-05-21 05:27:44,2021-06-18T09:59:25
60499,57837,397,Kim - New Deal,Payments,591,False,Lost,2021-09-26 10:15:59,
60539,57926,592,Lyons - New Deal,Data Enrichment,385,True,Closed,2021-11-01 02:40:52,2021-11-26T02:44:15
60594,58011,409,Woods - New Deal,Data Aggregation,578,False,Lost,2021-03-31 01:07:38,
60657,58052,397,Hunter - New Deal,Data Aggregation,925,True,Closed,2021-07-13 07:10:30,2021-07-31T07:40:37
60719,58128,531,Clay - New Deal,Data Aggregation,471,True,Closed,2021-08-20 22:18:08,2021-09-06T20:42:32
60791,58206,397,Lewis - New Deal,Data Aggregation,782,False,Lost,2021-09-02 00:33:16,
60817,58214,445,Dean - New Deal,Data Aggregation,896,False,Lost,2021-08-18 11:55:30,
60844,58259,409,Shah - New Deal,Data Aggregation,416,False,Lost,2021-08-17 20:56:48,
60938,58349,531,Lopez - New Deal,Data Aggregation,794,False,Lost,2021-06-08 05:55:51,
61026,58384,592,Roberson - New Deal,Data Aggregation,398,True,Closed,2021-08-26 04:13:02,2021-09-01T16:21:51
61121,58402,531,Arnold - New Deal,Payments,463,False,Lost,2021-07-11 01:05:02,
61131,58486,409,Parker - New Deal,Payments,1181,False,Lost,2021-12-30 09:51:54,
61179,58517,531,Miles - New Deal,Data Aggregation,375,True,Closed,2021-05-21 08:58:12,2021-06-05T05:21:17
61192,58543,464,Johnson - New Deal,Data Aggregation,563,False,Lost,2021-03-25 12:41:29,
61197,58597,397,Jones - New Deal,Data Aggregation,305,False,Lost,2021-03-04 12:22:43,
61277,58602,397,Adkins - New Deal,Data Aggregation,576,False,Lost,2021-09-05 20:16:47,
61288,58658,531,Rogers - New Deal,Data Aggregation,344,True,Closed,2021-04-23 11:51:45,2021-05-20T12:11:19
61330,58716,409,Cook - New Deal,Data Aggregation,465,False,Lost,2021-12-09 01:52:29,
61359,58798,592,Herman - New Deal,Data Aggregation,588,True,Closed,2021-12-10 15:50:16,2022-01-01T00:38:44
61446,58878,445,Harrison - New Deal,Payments,1977,False,Lost,2021-07-12 22:21:50,
61483,58886,445,Rodriguez - New Deal,Data Enrichment,494,False,Lost,2021-10-10 12:18:01,
61490,58892,464,Campbell - New Deal,Payments,414,False,Lost,2021-03-19 03:53:11,
61496,58973,592,Smith - New Deal,Data Aggregation,356,True,Closed,2021-06-23 14:09:49,2021-07-14T02:13:12
61573,59022,464,Harris - New Deal,Data Aggregation,376,True,Closed,2021-05-24 11:04:46,2021-06-20T07:12:06
61667,59067,464,Mclaughlin - New Deal,Data Enrichment,423,False,Lost,2021-06-04 13:16:26,
61700,59129,397,Duran - New Deal,Data Aggregation,476,False,Lost,2021-05-07 07:40:17,
61769,59173,445,Francis - New Deal,Data Aggregation,399,False,Lost,2021-06-08 06:59:22,
61811,59266,397,Johnson - New Deal,Data Aggregation,417,False,Lost,2021-04-05 06:42:22,
61885,59322,397,Cook - New Deal,Data Aggregation,548,False,Lost,2021-05-23 02:24:12,
61982,59351,592,Peterson - New Deal,Data Aggregation,471,False,Lost,2021-06-07 06:20:30,
61992,59371,445,Moody - New Deal,Data Aggregation,377,True,Closed,2021-04-03 16:24:04,2021-04-23T09:35:37
62076,59447,397,Saunders - New Deal,Data Aggregation,665,False,Lost,2021-02-07 04:52:16,
62128,59523,464,Maldonado - New Deal,Data Aggregation,425,True,Closed,2021-06-12 11:39:39,2021-06-16T17:47:03
62214,59546,464,Vincent - New Deal,Data Aggregation,860,False,Lost,2021-09-02 15:31:48,
62268,59638,531,Cline - New Deal,Data Aggregation,531,False,Lost,2021-07-14 13:47:56,
62359,59734,464,Howard - New Deal,Data Enrichment,362,True,Closed,2021-11-28 11:27:28,2021-12-21T12:27:04
62386,59831,397,Black - New Deal,Data Aggregation,645,True,Closed,2021-03-17 13:50:23,2021-04-15T07:11:24
62435,59911,531,Ross - New Deal,Payments,443,False,Lost,2021-11-19 11:09:34,
62468,59985,592,Jackson - New Deal,Payments,565,False,Lost,2021-05-13 07:41:51,
62497,60044,531,Gray - New Deal,Data Aggregation,608,False,Lost,2021-08-03 15:48:59,
62529,60102,531,Walker - New Deal,Data Aggregation,414,False,Lost,2021-07-12 02:20:11,
62578,60181,397,Lopez - New Deal,Data Aggregation,562,True,Closed,2021-03-20 18:12:51,2021-03-28T09:10:28
62595,60253,592,Brown - New Deal,Data Enrichment,315,False,Lost,2021-11-20 09:50:06,
62624,60350,397,Lopez - New Deal,Data Aggregation,620,True,Closed,2021-03-03 07:47:01,2021-03-26T13:49:04
62709,60409,409,Ellis - New Deal,Data Aggregation,405,True,Closed,2021-07-21 08:24:38,2021-08-03T02:36:56
62763,60426,531,Martinez - New Deal,Data Aggregation,437,False,Lost,2021-08-25 11:54:52,
62817,60492,397,Clark - New Deal,Data Aggregation,417,True,Closed,2021-10-16 06:41:13,2021-11-05T04:51:13
62912,60558,592,Pace - New Deal,Payments,2257,True,Closed,2021-03-23 10:16:56,2021-04-23T09:05:52
62995,60580,464,Duke - New Deal,Data Aggregation,673,False,Lost,2021-08-28 21:16:45,
63071,60650,531,Macias - New Deal,Data Aggregation,665,False,Lost,2021-12-01 13:20:54,
63120,60721,531,Evans - New Deal,Data Aggregation,412,False,Lost,2021-09-23 14:32:14,
63150,60820,464,Smith - New Deal,Payments,2884,False,Lost,2021-07-27 10:08:57,
63204,60860,409,Santiago - New Deal,Data Aggregation,441,False,Lost,2021-10-19 01:01:45,
63254,60928,409,Montoya - New Deal,Data Aggregation,421,False,Lost,2021-01-09 14:37:46,
63339,60969,592,Espinoza - New Deal,Data Aggregation,693,True,Closed,2021-04-22 17:25:25,2021-05-03T21:48:21
63353,60992,592,Richards - New Deal,Data Aggregation,570,True,Closed,2021-06-21 10:04:41,2021-07-08T11:03:03
63411,61032,409,Bryant - New Deal,Data Aggregation,334,True,Closed,2021-07-31 10:00:14,2021-08-16T06:16:25
63474,61038,409,Spencer - New Deal,Data Aggregation,556,False,Lost,2021-09-15 14:28:29,
63573,61069,409,Martinez - New Deal,Data Aggregation,437,False,Lost,2021-08-14 19:23:40,
63599,61145,464,Gray - New Deal,Data Aggregation,349,True,Closed,2021-02-24 14:35:22,2021-03-15T19:33:01
63608,61239,464,Schneider - New Deal,Data Aggregation,819,True,Closed,2021-09-27 14:04:20,2021-10-23T20:06:05
63623,61259,531,Noble - New Deal,Data Enrichment,387,True,Closed,2021-02-23 07:22:15,2021-03-14T08:15:32
63719,61326,397,Ramirez - New Deal,Data Aggregation,475,True,Closed,2021-04-16 03:31:42,2021-05-05T13:17:06
63791,61363,464,Blair - New Deal,Data Aggregation,323,False,Lost,2021-08-18 06:27:46,
63867,61450,464,Franco - New Deal,Data Aggregation,521,False,Lost,2021-01-18 11:04:35,
63931,61501,464,Brooks - New Deal,Data Aggregation,583,True,Closed,2021-11-16 06:21:24,2021-11-22T11:10:56
63951,61600,397,Suarez - New Deal,Data Aggregation,313,True,Closed,2021-06-13 05:21:42,2021-07-07T22:00:07
64019,61652,531,Abbott - New Deal,Data Aggregation,858,False,Lost,2021-07-08 04:08:21,
64035,61705,445,Hamilton - New Deal,Payments,2214,False,Lost,2021-12-14 04:24:05,
64056,61774,464,Simon - New Deal,Data Aggregation,338,False,Lost,2021-04-05 08:18:09,
64154,61865,409,Lucas - New Deal,Data Aggregation,464,True,Closed,2021-04-21 22:06:37,2021-04-25T14:05:32
64182,61915,531,Byrd - New Deal,Data Enrichment,414,True,Closed,2021-10-07 22:28:07,2021-10-31T06:01:37
64225,62005,464,Ortiz - New Deal,Data Aggregation,537,True,Closed,2021-03-27 00:26:59,2021-04-22T20:35:11
64251,62011,531,Ramirez - New Deal,Payments,875,False,Lost,2021-01-13 18:12:12,
64346,62096,592,Sullivan - New Deal,Data Aggregation,383,True,Closed,2021-09-15 11:03:42,2021-10-11T22:42:42
64350,62129,464,Rasmussen - New Deal,Data Enrichment,539,False,Lost,2021-08-17 05:26:36,
64354,62192,464,Benson - New Deal,Data Aggregation,376,True,Closed,2021-05-12 15:02:52,2021-06-02T04:31:56
64433,62273,531,Osborne - New Deal,Data Aggregation,345,False,Lost,2021-11-02 21:29:26,
64484,62338,464,Morgan - New Deal,Data Aggregation,592,False,Lost,2021-10-24 15:00:12,
64500,62401,409,Brown - New Deal,Data Aggregation,365,True,Closed,2021-09-02 01:48:54,2021-09-22T22:57:56
64561,62460,445,Castro - New Deal,Data Aggregation,337,False,Lost,2021-07-29 04:49:11,
64630,62504,409,Edwards - New Deal,Data Aggregation,564,True,Closed,2021-02-21 15:47:42,2021-03-19T22:58:19
64698,62539,409,Roberts - New Deal,Data Aggregation,351,False,Lost,2021-10-24 16:53:14,
64737,62583,445,Wolfe - New Deal,Data Aggregation,321,True,Closed,2021-07-05 18:24:16,2021-07-18T07:38:39
64811,62660,592,Pierce - New Deal,Data Aggregation,317,False,Lost,2021-10-16 05:34:55,
64871,62751,397,Palmer - New Deal,Data Aggregation,479,False,Lost,2021-11-22 11:20:04,
64902,62840,464,Hutchinson - New Deal,Data Aggregation,435,False,Lost,2021-09-04 22:58:09,
64975,62909,409,Smith - New Deal,Payments,1786,False,Lost,2021-04-07 17:10:57,
65003,62939,397,Fisher - New Deal,Data Aggregation,379,False,Lost,2021-02-06 06:34:02,
65060,63001,464,Robertson - New Deal,Data Aggregation,520,True,Closed,2021-12-05 13:21:43,2021-12-31T00:20:52
65126,63070,592,Simpson - New Deal,Data Aggregation,642,True,Closed,2021-05-29 03:07:52,2021-05-31T18:06:01
65141,63163,445,Harrison - New Deal,Data Aggregation,307,True,Closed,2021-12-27 00:26:51,2022-01-07T08:12:22
65204,63230,531,Turner - New Deal,Data Aggregation,339,True,Closed,2021-12-15 14:40:53,2021-12-18T18:16:06
65295,63269,445,Hughes - New Deal,Data Aggregation,448,False,Lost,2021-03-17 12:21:04,
65332,63358,592,Bates - New Deal,Data Aggregation,672,True,Closed,2021-04-23 00:09:11,2021-05-13T05:39:24
65427,63406,531,Boyd - New Deal,Payments,946,True,Closed,2021-08-10 19:33:08,2021-08-26T12:58:07
65444,63498,464,Terry - New Deal,Data Aggregation,552,True,Closed,2021-05-03 12:05:01,2021-05-27T18:23:22
65469,63528,409,Jennings - New Deal,Data Aggregation,364,False,Lost,2021-08-04 14:14:33,
65505,63560,464,Dixon - New Deal,Data Enrichment,378,True,Closed,2021-10-13 12:59:01,2021-11-14T00:07:11
65562,63581,445,Anderson - New Deal,Data Aggregation,399,False,Lost,2021-04-08 20:02:17,
65654,63654,531,Pope - New Deal,Data Aggregation,794,False,Lost,2021-11-19 10:31:08,
65695,63704,592,Contreras - New Deal,Data Enrichment,330,False,Lost,2021-06-07 15:01:48,
65728,63779,464,Mccoy - New Deal,Data Aggregation,360,False,Lost,2021-11-29 21:34:18,
65769,63791,397,Parker - New Deal,Data Aggregation,314,False,Lost,2021-12-29 06:07:11,
65814,63859,531,Padilla - New Deal,Data Aggregation,561,True,Closed,2021-05-11 23:09:47,2021-06-08T01:12:10
65886,63894,397,Gray - New Deal,Data Aggregation,474,True,Closed,2021-08-31 07:45:47,2021-09-07T18:18:58
65944,63990,464,Hernandez - New Deal,Data Aggregation,407,True,Closed,2021-07-01 18:09:24,2021-07-26T18:42:43
65970,64043,464,Stevens - New Deal,Data Aggregation,529,False,Lost,2021-06-30 16:09:58,
66046,64063,409,Horton - New Deal,Payments,924,True,Closed,2021-08-22 17:12:42,2021-09-19T05:30:14
66066,64085,531,Steele - New Deal,Data Enrichment,349,False,Lost,2021-08-23 16:54:54,
66120,64092,397,Mccall - New Deal,Data Aggregation,640,False,Lost,2021-10-14 05:56:12,
66155,64175,464,Cruz - New Deal,Data Aggregation,724,True,Closed,2021-07-25 12:17:02,2021-08-20T01:30:28
66214,64258,464,Perkins - New Deal,Data Aggregation,723,True,Closed,2021-12-10 00:00:17,2021-12-27T23:01:15
66278,64296,464,Newman - New Deal,Data Aggregation,355,True,Closed,2021-03-04 20:10:32,2021-03-25T23:12:17
66291,64394,464,Bates - New Deal,Payments,553,False,Lost,2021-08-14 13:18:00,
66320,64413,531,Roth - New Deal,Data Aggregation,539,True,Closed,2021-12-18 11:41:14,2022-01-05T21:57:39
66372,64422,592,Adams - New Deal,Data Aggregation,716,False,Lost,2021-04-22 05:40:55,
66456,64487,531,Rodriguez - New Deal,Data Aggregation,459,False,Lost,2021-06-21 19:46:25,
66506,64548,531,Little - New Deal,Data Aggregation,324,True,Closed,2021-04-04 19:15:17,2021-04-25T19:11:10
66560,64560,464,Soto - New Deal,Data Aggregation,355,False,Lost,2021-06-25 06:44:56,
66620,64573,409,Marshall - New Deal,Data Aggregation,352,True,Closed,2021-08-10 01:42:55,2021-08-29T04:57:53
66691,64618,464,Cunningham - New Deal,Payments,751,False,Lost,2021-12-22 13:58:50,
66769,64658,409,Gallegos - New Deal,Data Aggregation,306,False,Lost,2021-12-01 22:12:26,
66869,64694,531,Sparks - New Deal,Data Aggregation,640,True,Closed,2021-03-16 12:31:18,2021-03-31T02:20:52
66896,64741,531,Parker - New Deal,Payments,2034,False,Lost,2021-02-20 13:47:02,
66993,64777,592,Clay - New Deal,Payments,1190,False,Lost,2021-10-05 06:24:10,
67091,64830,409,Ford - New Deal,Data Aggregation,484,True,Closed,2021-01-02 22:06:44,2021-01-29T15:39:56
67190,64921,592,Rivera - New Deal,Payments,848,False,Lost,2021-07-24 07:03:04,
67201,64952,464,Patterson - New Deal,Data Aggregation,554,True,Closed,2021-02-16 13:13:35,2021-03-02T19:46:12
67213,64956,592,Berger - New Deal,Data Enrichment,519,False,Lost,2021-12-08 16:42:51,
67303,65017,409,Monroe - New Deal,Data Enrichment,369,False,Lost,2021-08-11 05:03:40,
67337,65046,397,Rojas - New Deal,Data Aggregation,581,True,Closed,2021-07-24 17:01:28,2021-07-28T07:27:14
67411,65105,592,Joseph - New Deal,Data Aggregation,411,True,Closed,2021-10-20 01:51:58,2021-11-12T11:47:00
67503,65144,464,Smith - New Deal,Data Aggregation,399,True,Closed,2021-03-15 05:59:54,2021-04-03T11:41:18
67576,65219,409,Jones - New Deal,Data Aggregation,306,True,Closed,2021-11-11 12:38:36,2021-12-01T18:40:55
67661,65228,409,Williams - New Deal,Data Aggregation,802,True,Closed,2021-04-22 09:12:24,2021-04-30T20:54:40
67671,65319,409,Johnson - New Deal,Payments,1393,True,Closed,2021-03-05 01:09:59,2021-04-14T04:29:11
67715,65353,445,Perry - New Deal,Payments,1271,False,Lost,2021-07-28 19:07:23,
67725,65372,445,Clark - New Deal,Data Aggregation,643,True,Closed,2021-04-09 01:39:57,2021-04-27T22:15:03
67798,65464,409,Gonzalez - New Deal,Data Aggregation,412,False,Lost,2021-12-16 21:11:59,
67857,65483,592,Lin - New Deal,Data Aggregation,344,True,Closed,2021-08-30 05:05:02,2021-09-15T01:21:30
67922,65499,464,Nelson - New Deal,Payments,1534,False,Lost,2021-12-31 16:50:43,
67957,65542,531,George - New Deal,Data Enrichment,611,False,Lost,2021-06-15 17:26:30,
68034,65607,464,Ryan - New Deal,Data Aggregation,450,False,Lost,2021-09-01 14:12:46,
68056,65633,409,Brown - New Deal,Data Aggregation,896,False,Lost,2021-07-14 02:20:52,
68148,65649,531,Ramirez - New Deal,Data Aggregation,341,False,Lost,2021-03-15 10:47:52,
68192,65738,445,Johnson - New Deal,Data Aggregation,381,True,Closed,2021-06-18 07:50:08,2021-06-28T06:39:33
68249,65830,445,Collins - New Deal,Data Enrichment,346,False,Lost,2021-08-24 05:25:23,
68286,65879,445,Buchanan - New Deal,Data Aggregation,323,True,Closed,2021-04-01 03:22:39,2021-04-27T21:44:10
68357,65916,531,Williams - New Deal,Data Aggregation,348,False,Lost,2021-12-02 18:15:14,
68387,66006,531,King - New Deal,Data Enrichment,360,True,Closed,2021-10-18 08:43:17,2021-11-12T20:42:31
68391,66011,397,Burns - New Deal,Payments,769,False,Lost,2021-06-13 16:38:24,
68484,66033,592,Aguilar - New Deal,Data Enrichment,370,False,Lost,2021-08-01 04:43:36,
68561,66116,531,Griffin - New Deal,Data Aggregation,685,False,Lost,2021-11-10 02:48:06,
68611,66148,592,Sanchez - New Deal,Payments,1623,False,Lost,2021-07-08 11:26:26,
68671,66235,464,Thompson - New Deal,Data Aggregation,470,True,Closed,2021-11-19 00:58:46,2021-12-03T17:59:42
68748,66248,531,Galloway - New Deal,Data Aggregation,562,False,Lost,2021-07-05 11:37:57,
68796,66288,531,Raymond - New Deal,Data Enrichment,466,True,Closed,2021-12-25 03:27:49,2022-01-11T09:50:43
68847,66387,397,Shaw - New Deal,Data Enrichment,420,False,Lost,2021-10-29 06:25:08,
68855,66458,409,Leach - New Deal,Data Aggregation,468,False,Lost,2021-01-18 03:04:40,
68885,66542,592,Porter - New Deal,Data Enrichment,492,False,Lost,2021-10-17 15:50:20,
68911,66588,409,Orozco - New Deal,Data Aggregation,731,False,Lost,2021-08-28 23:15:53,
68925,66596,397,Odonnell - New Deal,Data Enrichment,555,False,Lost,2021-08-31 00:43:47,
69008,66640,397,Johnson - New Deal,Data Aggregation,393,False,Lost,2021-10-18 19:20:06,
69045,66715,409,Weaver - New Deal,Data Aggregation,375,True,Closed,2021-06-24 02:39:25,2021-07-01T10:30:41
69085,66721,531,Simon - New Deal,Data Aggregation,517,False,Lost,2021-01-28 17:35:38,
69173,66817,445,Smith - New Deal,Data Aggregation,569,False,Lost,2021-09-22 17:37:29,
69189,66866,531,Williams - New Deal,Data Aggregation,359,False,Lost,2021-07-21 13:46:40,
69242,66949,445,Turner - New Deal,Payments,1966,False,Lost,2021-06-06 17:21:00,
69295,67043,409,Jones - New Deal,Data Enrichment,422,False,Lost,2021-10-31 09:30:27,
69349,67105,397,Harris - New Deal,Data Aggregation,617,True,Closed,2021-08-29 13:05:50,2021-09-03T18:56:18
69439,67122,397,Parks - New Deal,Data Aggregation,439,False,Lost,2021-07-17 21:41:46,
69465,67149,531,Todd - New Deal,Data Aggregation,633,True,Closed,2021-08-11 02:54:59,2021-08-18T13:33:58
69492,67164,409,Jones - New Deal,Data Aggregation,550,True,Closed,2021-07-24 14:03:13,2021-07-27T11:21:07
